,MAHDOUDE_NAME,AQUIFER_NAME,LOCATION_NAME,DATE_PERSIAN,DATE_GREGORIAN,VALUE,DELTA_DAY,DATE_PERSIAN_NEW,DATE_GREGORIAN_NEW,VALUE_NEW
4383,سرخس,سرخس,شماره 1 جاده دولت آباد به صمد,1395-11-19,2017-02-07,21.75,35.0,1395-11-15,2017-02-03,21.75
4384,سرخس,سرخس,شماره 1 جاده دولت آباد به صمد,1395-12-11,2017-03-01,21.71,22.0,1395-12-15,2017-03-05,21.71
4385,سرخس,سرخس,شماره 1 جاده دولت آباد به صمد,1396-3-17,2017-06-07,21.78,98.0,1396-3-15,2017-06-05,21.78
4386,سرخس,سرخس,شماره 1 جاده دولت آباد به صمد,1396-4-14,2017-07-05,21.7,28.0,1396-4-15,2017-07-06,21.7
4387,سرخس,سرخس,شماره 1 جاده دولت آباد به صمد,1396-5-29,2017-08-20,22.02,46.0,1396-5-15,2017-08-06,22.02
4388,سرخس,سرخس,شماره 1 جاده دولت آباد به صمد,1396-6-29,2017-09-20,22.05,31.0,1396-6-15,2017-09-06,22.05
4389,سرخس,سرخس,شماره 1 جاده دولت آباد به صمد,1396-7-13,2017-10-05,22.02,15.0,1396-7-15,2017-10-07,22.02
4390,سرخس,سرخس,شماره 1 جاده دولت آباد به صمد,1396-8-30,2017-11-21,21.41,47.0,1396-8-15,2017-11-06,21.41
4391,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1383-12-18,2005-03-08,83.46,-4641.0,1383-12-15,2005-03-05,83.46
4392,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1384-2-26,2005-05-16,83.54,69.0,1384-2-15,2005-05-05,83.54
4393,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1384-3-23,2005-06-13,83.53,28.0,1384-3-15,2005-06-05,83.53
4394,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1384-7-30,2005-10-22,83.67,131.0,1384-7-15,2005-10-07,83.67
4395,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1384-8-9,2005-10-31,83.61,9.0,1384-8-15,2005-11-06,83.61
4396,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1384-9-9,2005-11-30,83.56,30.0,1384-9-15,2005-12-06,83.56
4397,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1384-10-10,2005-12-31,83.62,31.0,1384-10-15,2006-01-05,83.62
4398,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1384-11-16,2006-02-05,83.66,36.0,1384-11-15,2006-02-04,83.66
4399,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1384-12-7,2006-02-26,83.58,21.0,1384-12-15,2006-03-06,83.58
4400,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1385-1-21,2006-04-10,83.67,43.0,1385-1-15,2006-04-04,83.67
4401,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1385-2-11,2006-05-01,83.62,21.0,1385-2-15,2006-05-05,83.62
4402,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1385-3-22,2006-06-12,83.63,42.0,1385-3-15,2006-06-05,83.63
4403,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1385-4-12,2006-07-03,83.64,21.0,1385-4-15,2006-07-06,83.64
4404,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1385-5-3,2006-07-25,83.65,22.0,1385-5-15,2006-08-06,83.65
4405,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1385-6-28,2006-09-19,83.65,56.0,1385-6-15,2006-09-06,83.65
4406,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1385-7-8,2006-09-30,83.67,11.0,1385-7-15,2006-10-07,83.67
4407,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1385-8-8,2006-10-30,83.66,30.0,1385-8-15,2006-11-06,83.66
4408,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1385-9-6,2006-11-27,83.67,28.0,1385-9-15,2006-12-06,83.67
4409,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1385-10-6,2006-12-27,83.69,30.0,1385-10-15,2007-01-05,83.69
4410,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1385-11-4,2007-01-24,83.75,28.0,1385-11-15,2007-02-04,83.75
4411,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1385-12-13,2007-03-04,83.8,39.0,1385-12-15,2007-03-06,83.8
4412,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1386-1-18,2007-04-07,83.7,34.0,1386-1-15,2007-04-04,83.7
4413,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1386-2-11,2007-05-01,83.74,24.0,1386-2-15,2007-05-05,83.74
4414,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1386-3-5,2007-05-26,83.74,25.0,1386-3-15,2007-06-05,83.74
4415,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1386-4-5,2007-06-26,83.74,31.0,1386-4-15,2007-07-06,83.74
4416,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1386-5-10,2007-08-01,83.75,36.0,1386-5-15,2007-08-06,83.75
4417,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1386-6-12,2007-09-03,83.75,33.0,1386-6-15,2007-09-06,83.75
4418,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1386-7-7,2007-09-29,83.72,26.0,1386-7-15,2007-10-07,83.72
4419,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1386-8-28,2007-11-19,83.68,51.0,1386-8-15,2007-11-06,83.68
4420,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1386-9-12,2007-12-03,83.64,14.0,1386-9-15,2007-12-06,83.64
4421,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1386-10-15,2008-01-05,83.59,33.0,1386-10-15,2008-01-05,83.59
4422,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1386-11-23,2008-02-12,83.55,38.0,1386-11-15,2008-02-04,83.55
4423,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1386-12-13,2008-03-03,83.56,20.0,1386-12-15,2008-03-05,83.56
4424,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1387-1-10,2008-03-29,83.6,26.0,1387-1-15,2008-04-03,83.6
4425,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1387-2-24,2008-05-13,83.56,45.0,1387-2-15,2008-05-04,83.56
4426,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1387-3-26,2008-06-15,83.54,33.0,1387-3-15,2008-06-04,83.54
4427,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1387-4-11,2008-07-01,83.51,16.0,1387-4-15,2008-07-05,83.51
4428,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1387-5-6,2008-07-27,83.51,26.0,1387-5-15,2008-08-05,83.51
4429,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1387-6-10,2008-08-31,83.5,35.0,1387-6-15,2008-09-05,83.5
4430,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1387-7-13,2008-10-04,83.52,34.0,1387-7-15,2008-10-06,83.52
4431,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1387-8-12,2008-11-02,83.49,29.0,1387-8-15,2008-11-05,83.49
4432,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1387-9-9,2008-11-29,83.46,27.0,1387-9-15,2008-12-05,83.46
4433,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1387-10-8,2008-12-28,83.51,29.0,1387-10-15,2009-01-04,83.51
4434,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1387-11-8,2009-01-27,83.52,30.0,1387-11-15,2009-02-03,83.52
4435,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1387-12-4,2009-02-22,83.44,26.0,1387-12-15,2009-03-05,83.44
4436,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1388-1-9,2009-03-29,83.54,35.0,1388-1-15,2009-04-04,83.54
4437,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1388-2-6,2009-04-26,83.68,28.0,1388-2-15,2009-05-05,83.68
4438,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1388-3-12,2009-06-02,83.6,37.0,1388-3-15,2009-06-05,83.6
4439,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1388-4-7,2009-06-28,83.62,26.0,1388-4-15,2009-07-06,83.62
4440,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1388-5-4,2009-07-26,83.65,28.0,1388-5-15,2009-08-06,83.65
4441,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1388-6-4,2009-08-26,83.62,31.0,1388-6-15,2009-09-06,83.62
4442,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1388-8-10,2009-11-01,83.68,67.0,1388-8-15,2009-11-06,83.68
4443,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1388-9-18,2009-12-09,83.67,38.0,1388-9-15,2009-12-06,83.67
4444,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1388-10-8,2009-12-29,83.59,20.0,1388-10-15,2010-01-05,83.59
4445,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1388-11-5,2010-01-25,83.56,27.0,1388-11-15,2010-02-04,83.56
4446,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1388-12-17,2010-03-08,83.63,42.0,1388-12-15,2010-03-06,83.63
4447,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1389-1-16,2010-04-05,83.69,28.0,1389-1-15,2010-04-04,83.69
4448,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1389-2-14,2010-05-04,83.61,29.0,1389-2-15,2010-05-05,83.61
4449,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1389-3-30,2010-06-20,83.57,47.0,1389-3-15,2010-06-05,83.57
4450,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1389-4-26,2010-07-17,83.62,27.0,1389-4-15,2010-07-06,83.62
4451,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1389-5-30,2010-08-21,83.52,35.0,1389-5-15,2010-08-06,83.52
4452,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1389-6-15,2010-09-06,83.52,16.0,1389-6-15,2010-09-06,83.52
4453,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1389-7-17,2010-10-09,83.4,33.0,1389-7-15,2010-10-07,83.4
4454,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1389-8-27,2010-11-18,83.42,40.0,1389-8-15,2010-11-06,83.42
4455,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1389-9-26,2010-12-17,83.37,29.0,1389-9-15,2010-12-06,83.37
4456,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1389-10-25,2011-01-15,83.32,29.0,1389-10-15,2011-01-05,83.32
4457,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1389-11-19,2011-02-08,83.4,24.0,1389-11-15,2011-02-04,83.4
4458,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1389-12-9,2011-02-28,84.43,20.0,1389-12-15,2011-03-06,84.43
4459,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1390-5-21,2011-08-12,83.44,165.0,1390-5-15,2011-08-06,83.44
4460,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1390-6-21,2011-09-12,83.1,31.0,1390-6-15,2011-09-06,83.1
4461,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1390-7-22,2011-10-14,83.29,32.0,1390-7-15,2011-10-07,83.29
4462,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1390-8-20,2011-11-11,83.24,28.0,1390-8-15,2011-11-06,83.24
4463,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1390-9-27,2011-12-18,83.27,37.0,1390-9-15,2011-12-06,83.27
4464,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1390-10-15,2012-01-05,83.35,18.0,1390-10-15,2012-01-05,83.35
4465,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1390-11-18,2012-02-07,83.39,33.0,1390-11-15,2012-02-04,83.39
4466,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1390-12-13,2012-03-03,83.43,25.0,1390-12-15,2012-03-05,83.43
4467,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1391-1-21,2012-04-09,83.28,37.0,1391-1-15,2012-04-03,83.28
4468,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1391-2-18,2012-05-07,83.3,28.0,1391-2-15,2012-05-04,83.3
4469,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1391-3-19,2012-06-08,83.52,32.0,1391-3-15,2012-06-04,83.52
4470,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1391-4-22,2012-07-12,83.45,34.0,1391-4-15,2012-07-05,83.45
4471,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1391-5-10,2012-07-31,83.44,19.0,1391-5-15,2012-08-05,83.44
4472,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1391-6-7,2012-08-28,83.75,28.0,1391-6-15,2012-09-05,83.75
4473,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1391-7-7,2012-09-28,83.55,31.0,1391-7-15,2012-10-06,83.55
4474,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1391-8-21,2012-11-11,83.31,44.0,1391-8-15,2012-11-05,83.31
4475,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1391-9-13,2012-12-03,83.24,22.0,1391-9-15,2012-12-05,83.24
4476,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1391-10-20,2013-01-09,83.44,37.0,1391-10-15,2013-01-04,83.44
4477,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1391-11-16,2013-02-04,83.43,26.0,1391-11-15,2013-02-03,83.43
4478,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1391-12-23,2013-03-13,83.56,37.0,1391-12-15,2013-03-05,83.56
4479,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1392-2-15,2013-05-05,83.91,53.0,1392-2-15,2013-05-05,83.91
4480,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1392-3-20,2013-06-10,83.97,36.0,1392-3-15,2013-06-05,83.97
4481,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1392-4-19,2013-07-10,83.99,30.0,1392-4-15,2013-07-06,83.99
4482,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1392-5-7,2013-07-29,84.11,19.0,1392-5-15,2013-08-06,84.11
4483,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1392-6-7,2013-08-29,84.2,31.0,1392-6-15,2013-09-06,84.2
4484,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1392-7-30,2013-10-22,83.69,54.0,1392-7-15,2013-10-07,83.69
4485,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1392-8-30,2013-11-21,83.91,30.0,1392-8-15,2013-11-06,83.91
4486,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1392-12-18,2014-03-09,84.18,108.0,1392-12-15,2014-03-06,84.18
4487,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1393-1-27,2014-04-16,83.79,38.0,1393-1-15,2014-04-04,83.79
4488,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1393-2-30,2014-05-20,84.38,34.0,1393-2-15,2014-05-05,84.38
4489,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1393-3-27,2014-06-17,84.1,28.0,1393-3-15,2014-06-05,84.1
4490,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1393-4-21,2014-07-12,84.08,25.0,1393-4-15,2014-07-06,84.08
4491,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1393-5-19,2014-08-10,84.04,29.0,1393-5-15,2014-08-06,84.04
4492,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1393-6-27,2014-09-18,84.02,39.0,1393-6-15,2014-09-06,84.02
4493,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1393-7-28,2014-10-20,84.1,32.0,1393-7-15,2014-10-07,84.1
4494,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1393-8-21,2014-11-12,84.04,23.0,1393-8-15,2014-11-06,84.04
4495,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1393-9-27,2014-12-18,84.01,36.0,1393-9-15,2014-12-06,84.01
4496,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1393-10-23,2015-01-13,84.03,26.0,1393-10-15,2015-01-05,84.03
4497,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1394-3-4,2015-05-25,84.19,132.0,1394-3-15,2015-06-05,84.19
4498,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1394-4-16,2015-07-07,84.35,43.0,1394-4-15,2015-07-06,84.35
4499,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1394-7-18,2015-10-10,84.25,95.0,1394-7-15,2015-10-07,84.25
4500,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1394-8-21,2015-11-12,84.73,33.0,1394-8-15,2015-11-06,84.73
4501,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1394-9-28,2015-12-19,84.24,37.0,1394-9-15,2015-12-06,84.24
4502,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1394-10-28,2016-01-18,84.86,30.0,1394-10-15,2016-01-05,84.86
4503,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1394-11-27,2016-02-16,84.97,29.0,1394-11-15,2016-02-04,84.97
4504,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1394-12-19,2016-03-09,84.3,22.0,1394-12-15,2016-03-05,84.3
4505,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1395-1-7,2016-03-26,84.59,17.0,1395-1-15,2016-04-03,84.59
4506,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1395-2-8,2016-04-27,84.6,32.0,1395-2-15,2016-05-04,84.6
4507,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1395-7-28,2016-10-19,84.61,175.0,1395-7-15,2016-10-06,84.61
4508,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1395-8-4,2016-10-25,84.68,6.0,1395-8-15,2016-11-05,84.68
4509,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1395-9-2,2016-11-22,84.88,28.0,1395-9-15,2016-12-05,84.88
4510,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1395-10-14,2017-01-03,84.93,42.0,1395-10-15,2017-01-04,84.93
4511,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1395-11-19,2017-02-07,84.99,35.0,1395-11-15,2017-02-03,84.99
4512,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1395-12-11,2017-03-01,84.85,22.0,1395-12-15,2017-03-05,84.85
4513,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1396-1-5,2017-03-25,21.68,24.0,1396-1-15,2017-04-04,21.68
4514,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1396-1-5,2017-03-25,84.82,0.0,1396-1-15,2017-04-04,84.82
4515,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1396-2-24,2017-05-14,21.65,50.0,1396-2-15,2017-05-05,21.65
4516,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1396-2-24,2017-05-14,84.8,0.0,1396-2-15,2017-05-05,84.8
4517,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1396-3-17,2017-06-07,84.94,24.0,1396-3-15,2017-06-05,84.94
4518,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1396-4-14,2017-07-05,84.96,28.0,1396-4-15,2017-07-06,84.96
4519,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1396-5-29,2017-08-20,84.88,46.0,1396-5-15,2017-08-06,84.88
4520,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1396-6-29,2017-09-20,84.97,31.0,1396-6-15,2017-09-06,84.97
4521,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1396-7-13,2017-10-05,84.93,15.0,1396-7-15,2017-10-07,84.93
4522,سرخس,سرخس,شماره 2 جاده دولت آباد به صمد,1396-8-30,2017-11-21,85.11,47.0,1396-8-15,2017-11-06,85.11
4523,سرخس,سرخس,شیر تپه,1361-1-25,1982-04-14,28.92,-13005.0,1361-1-15,1982-04-04,28.92
4524,سرخس,سرخس,شیر تپه,1361-2-18,1982-05-08,28.94,24.0,1361-2-15,1982-05-05,28.94
4525,سرخس,سرخس,شیر تپه,1361-4-28,1982-07-19,28.71,72.0,1361-4-15,1982-07-06,28.71
4526,سرخس,سرخس,شیر تپه,1361-5-26,1982-08-17,28.75,29.0,1361-5-15,1982-08-06,28.75
4527,سرخس,سرخس,شیر تپه,1361-6-25,1982-09-16,28.77,30.0,1361-6-15,1982-09-06,28.77
4528,سرخس,سرخس,شیر تپه,1361-7-28,1982-10-20,28.75,34.0,1361-7-15,1982-10-07,28.75
4529,سرخس,سرخس,شیر تپه,1361-8-24,1982-11-15,28.77,26.0,1361-8-15,1982-11-06,28.77
4530,سرخس,سرخس,شیر تپه,1361-9-24,1982-12-15,28.76,30.0,1361-9-15,1982-12-06,28.76
4531,سرخس,سرخس,شیر تپه,1361-10-26,1983-01-16,28.75,32.0,1361-10-15,1983-01-05,28.75
